fold,epoch,train_loss,val_mae
P6,5,0.02052551507949829,9.502817
P6,6,0.021295721714313213,9.525749
P6,7,0.020272442927727334,9.551807
P6,8,0.02046261842434223,9.38296
P6,9,0.02008707248247587,9.245254
P6,10,0.02128506165284377,9.394374
P6,11,0.020296009687276986,9.524888
P6,12,0.020122463886554424,9.46297
P6,13,0.020499009352463942,9.368862
P6,14,0.020581639730013333,9.46016
P6,15,0.02028965950012207,9.524731
P6,16,0.02032339572906494,9.533366
P6,17,0.020197597833780143,9.510085
P6,18,0.02059386785213764,9.434906
P6,19,0.01986901118205144,9.401211
P6,20,0.020044711919931266,9.391928
P6,21,0.020306701843555156,9.379628
P6,22,0.020725589532118577,9.290179
P6,23,0.020526606302994948,9.3892765
P6,24,0.01874342790016761,9.34525
P6,25,0.020056380675389215,9.361275
P6,26,0.020255937026097223,9.347142
P6,27,0.020117773459507868,9.338572
P6,28,0.0201494051859929,9.346318
P6,29,0.020302795446836032,9.319483
P6,30,0.020393394506894626,9.344478
P7,1,0.16469592314500076,12.053428
P7,2,0.027756745998676006,10.627155
P7,3,0.022643419412466195,10.613782
P7,4,0.02114015817642212,10.532937
P7,5,0.0207481521826524,11.163573
P7,6,0.021078196855691764,10.4984665
P7,7,0.021910887498121995,10.572079
P7,8,0.021036161826207087,11.260407
P7,9,0.021360264374659613,10.384945
P7,10,0.02102541006528414,10.124545
P7,11,0.020453269665057842,11.075056
P7,12,0.021730826451228216,10.581758
P7,13,0.021482275082514837,10.407252
P7,14,0.020621313498570368,10.001825
P7,15,0.021983687694256123,10.570744
P7,16,0.01995240725003756,10.219715
P7,17,0.020665893187889688,10.049328
P7,18,0.020207528884594258,10.070857
P7,19,0.0201532794879033,10.152363
P7,20,0.02008323944531954,10.157541
P7,21,0.01915594247671274,9.984045
P7,22,0.020464768776526816,9.92713
P7,23,0.019900101881760817,9.834241
P7,24,0.019886241509364203,9.864248
P7,25,0.01954579811829787,9.909486
P7,26,0.020194191199082594,9.952366
P7,27,0.019963039801670954,9.884869
P7,28,0.01994741879976713,9.890602
P7,29,0.019201549199911263,9.899506
P7,30,0.01950003092105572,9.858579
P8,1,0.23234727749457726,24.906729
P8,2,0.023998659390669603,11.601788
P8,3,0.022310165258554313,10.704421
P8,4,0.020756891140571006,10.634263
P8,5,0.02098420950082632,10.581098
P8,6,0.02061357406469492,10.617683
P8,7,0.020970564622145433,10.621642
P8,8,0.021039146643418532,10.569428
P8,9,0.02083698144325843,10.635702
P8,10,0.020714122515458327,10.6660185
P8,11,0.020620318559499886,10.641718
P8,12,0.020822520439441387,10.634112
P8,13,0.020441169922168437,10.596069
P8,14,0.021060177913078897,10.593115
P8,15,0.0205041949565594,10.633285
P8,16,0.020819292618678167,10.654095
P8,17,0.02061303762289194,10.689435
P8,18,0.02039205110990084,10.711562
P8,19,0.02021450262803298,10.696777
P8,20,0.02074312246762789,10.679029
P8,21,0.020835789350362923,10.621887
P8,22,0.02062893372315627,10.609905
P8,23,0.020682665017934945,10.620686
P8,24,0.02031479890529926,10.673833
P8,25,0.020590529992030218,10.631691
P8,26,0.020985314479241006,10.622017
P8,27,0.020414476211254414,10.622285
P8,28,0.02084735265144935,10.633442
P8,29,0.02037510505089393,10.631684
P8,30,0.02002359812076275,10.637771
P9,1,0.16686450059597308,18.028921
P9,2,0.025358516436356764,11.4320755
P9,3,0.023774188298445482,11.623855
P9,4,0.02156800490159255,11.539842
P9,5,0.02088218927383423,11.410399
P9,6,0.021008940843435433,11.182113
P9,7,0.021530321011176475,11.149065
P9,8,0.02140809022463285,11.257351
P9,9,0.02119909800015963,11.200727
P9,10,0.02119105137311495,11.214246
P9,11,0.02242504174892719,11.262722
P9,12,0.021623088763310358,11.335796
P9,13,0.02134559704707219,11.361434
P9,14,0.021412189190204326,11.361926
P9,15,0.020552034561450664,11.460125
P9,16,0.02068824951465313,11.652591
P9,17,0.01956984171500573,11.536317
P9,18,0.020763465991387002,11.390808
P9,19,0.020040626709277812,11.365762
P9,20,0.020469798491551325,11.321415
P9,21,0.0203134325834421,11.243272
P9,22,0.02042945073201106,11.199689
P9,23,0.020140886306762695,11.167666
P9,24,0.020028105148902305,11.191028
P9,25,0.020555244042323187,11.156599
P9,26,0.020311020887815036,11.144976
P9,27,0.02051988931802603,11.106983
P9,28,0.020171885307018574,11.118355
P9,29,0.020664320542262152,11.117136
P9,30,0.019827425479888916,11.146149
P10,1,0.07275548806557289,9.935782
P10,2,0.02632822898718027,9.216945
P10,3,0.02261576744226309,9.321817
P10,4,0.022224531723902777,9.215629
P10,5,0.02243624283717229,9.244347
P10,6,0.022181598039773796,9.185422
P10,7,0.02229950061211219,8.915318
P10,8,0.021968176731696494,9.020275
P10,9,0.021794635515946608,8.938349
P10,10,0.022672483554253213,8.94096
P10,11,0.02215142433459942,9.123746
P10,12,0.02268875103730422,9.214248
P10,13,0.02126054121897771,9.273546
P10,14,0.022137875740344707,9.229279
P10,15,0.02072043143785917,9.130216
P10,16,0.021457607929523174,8.908303
P10,17,0.02141462381069477,8.829676
P10,18,0.0200695303770212,8.691726
P10,19,0.021638210003192607,8.760258
P10,20,0.021047165760627158,8.779084
P10,21,0.020967483520507812,8.899563
P10,22,0.020212943737323467,9.222071
P10,23,0.020795936767871562,9.151206
P10,24,0.020805523945735052,8.937918
P10,25,0.020080887354337253,8.819517
P10,26,0.01995160487981943,8.794868
P10,27,0.020683247309464674,8.781934
P10,28,0.020970129049741305,8.769353
P10,29,0.019745812966273382,8.7876425
P10,30,0.020232989237858698,8.777378
P11,1,0.17242435767100409,10.122572
P11,2,0.023910242777604323,10.400713
P11,3,0.02386662134757409,9.755108
P11,4,0.02393461190737211,9.9325075
P11,5,0.022440768205202542,9.768266
P11,6,0.021823662977952223,9.749579
P11,7,0.022168980194972113,9.840549
P11,8,0.02285606127518874,9.985359
P11,9,0.021028193143697884,9.942063
P11,10,0.022025039562812217,10.218693
P11,11,0.021153087799365703,10.049897
P11,12,0.021254777908325195,10.0667
P11,13,0.022471735110649697,10.007349
P11,14,0.0215642498089717,9.897968
P11,15,0.021918122585003193,9.931387
P11,16,0.022393744725447435,9.8991585
P11,17,0.021128686574789193,9.983267
P11,18,0.021156214750730075,9.871949
P11,19,0.022067918227269098,9.803344
P11,20,0.02090684725688054,9.869592
P11,21,0.02098510815547063,9.763296
P11,22,0.021301081547370322,9.755322
P11,23,0.020328310819772575,9.813513
P11,24,0.021341974918658916,9.875933
P11,25,0.021659892338972826,9.884725
P11,26,0.020251673001509447,9.85924
P11,27,0.020671798632695124,9.887341
P11,28,0.021134830438173734,9.885584
P11,29,0.02115701253597553,9.910399
P11,30,0.02062143270785992,9.876834
P12,1,0.17866294659101045,10.110914
P12,2,0.029088313762958232,9.859887
P12,3,0.021874780838306133,10.384996
P12,4,0.02176528710585374,10.244955
P12,5,0.022604011572324313,9.785956
P12,6,0.021182422454540547,9.68018
P12,7,0.02133068213096032,9.667985
P12,8,0.02061136869283823,9.763006
P12,9,0.02157601026388315,9.740475
P12,10,0.022192982526925895,9.805999
P12,11,0.020298568102029655,9.858605
P12,12,0.020954718956580527,9.945544
P12,13,0.02104841287319477,9.798297
P12,14,0.021082612184377816,9.896302
P12,15,0.021147044805380013,9.875502
P12,16,0.02073938112992507,10.069052
P12,17,0.021200285508082464,9.954987
P12,18,0.02021805139688345,9.850115
P12,19,0.020799013284536507,9.905366
P12,20,0.021549752125373252,10.268084
P12,21,0.019834041595458984,10.033892
P12,22,0.020573872786301833,9.978079
P12,23,0.020840741120851956,9.976177
P12,24,0.02078033869083111,9.92929
P12,25,0.020177492728600137,9.938657
P12,26,0.020582350400777962,10.0000515
P12,27,0.020087150427011344,9.971235
P12,28,0.020432518078730658,9.98262
P12,29,0.020992544981149528,9.942944
P12,30,0.019817902491642878,9.986268
P13,1,0.13287619444040152,14.54513
P13,2,0.024808663588303786,11.860098
P13,3,0.022460987934699424,11.744054
P13,4,0.022175885163820706,11.272414
P13,5,0.022040834793677695,11.001636
P13,6,0.022227777884556696,11.306326
P13,7,0.02142103360249446,11.369338
P13,8,0.02100118765464196,11.839012
P13,9,0.021390548119178183,11.387669
P13,10,0.021369856137495775,11.062722
P13,11,0.020435727559603177,11.11954
P13,12,0.021170680339519795,11.152046
P13,13,0.02098448001421415,11.545227
P13,14,0.02150877622457651,12.144709
P13,15,0.0199735164642334,11.695928
P13,16,0.019822093156667855,11.291141
P13,17,0.02033898005118737,11.058466
P13,18,0.020230027345510628,11.565472
P13,19,0.020752549171447754,11.572039
P13,20,0.020435525820805475,12.271419
P13,21,0.019508173832526572,12.6638365
P13,22,0.02017976687504695,11.379961
P13,23,0.020171578113849346,11.3895645
P13,24,0.02002268571120042,11.35783
P13,25,0.01852117134974553,11.725984
P13,26,0.018730576221759502,11.802581
P13,27,0.01879681073702299,11.891509
P13,28,0.01803010243635911,11.847664
P13,29,0.01882295883618868,11.828801
P13,30,0.019941334541027363,11.796045
P14,1,0.08628423397357647,10.228512
P14,2,0.026140997043022744,9.963358
P14,3,0.022231276218707744,10.066913
P14,4,0.023083077027247503,10.011892
P14,5,0.021474994145906888,9.671531
P14,6,0.023620078196892373,9.829393
P14,7,0.021990069976219766,9.967602
P14,8,0.023017447728377122,9.929205
P14,9,0.021819316423856296,9.852119
P14,10,0.021324845460745003,10.117374
P14,11,0.021103684718792256,11.264179
P14,12,0.02103730348440317,10.527693
P14,13,0.019919289992405817,10.2059965
P14,14,0.021732046053959772,10.103534
P14,15,0.020753181897676908,10.158757
P14,16,0.020848159606640156,10.363389
P14,17,0.02024963727364173,9.961109
P14,18,0.019712636103996865,10.606765
P14,19,0.020041649158184346,9.950644
P14,20,0.019935135657970723,9.926779
P14,21,0.02048399356695322,10.191591
P14,22,0.019785986496851996,10.022318
P14,23,0.019843931381519023,10.230953
P14,24,0.019005555372971755,10.460742
P14,25,0.019644975662231445,10.384458
P14,26,0.019659042358398438,10.697588
P14,27,0.02003540901037363,10.516933
P14,28,0.019039025673499473,10.2379265
P14,29,0.01878276696571937,10.3604355
P14,30,0.01874776528431819,10.387307
P15,1,0.14758540575320905,18.455418
P15,2,0.0260318059187669,9.991552
P15,3,0.022438581173236553,9.391579
P15,4,0.023094479854290303,9.279692
P15,5,0.022109412229978122,9.247292
P15,6,0.02209732624200674,9.276593
P15,7,0.022463885637430046,9.823999
P15,8,0.02158975601196289,9.34187
P15,9,0.021705210208892822,10.189443
P15,10,0.02233737248640794,9.507321
P15,11,0.021635853327237643,9.325846
P15,12,0.02219061668102558,9.627718
P15,13,0.0213052538725046,9.357964
P15,14,0.021037175105168268,9.378374
P15,15,0.021926348025982197,9.356438
P15,16,0.020935246577629678,9.302419
P15,17,0.021021544933319092,9.27647
P15,18,0.02074375977882972,9.341883
P15,19,0.021373235262357272,9.348122
P15,20,0.020461440086364746,9.249034
P15,21,0.020894073523007907,9.143191
P15,22,0.02069279780754676,9.355511
P15,23,0.021426838177901048,9.504235
P15,24,0.021367462781759407,9.344288
P15,25,0.021072786587935228,9.630512
P15,26,0.019523185033064622,9.517658
P15,27,0.020288618711324837,9.408619
P15,28,0.020149918702932503,9.42797
P15,29,0.0200770038824815,9.480455
P15,30,0.02093283488200261,9.519173
P16,1,0.10871498859845675,9.867616
P16,2,0.023631137150984544,10.105846
P16,3,0.02268681159386268,9.337082
P16,4,0.0216600436430711,9.293443
P16,5,0.0217245312837454,9.367125
P16,6,0.021815542991344746,9.431724
P16,7,0.02163568826822134,9.61277
P16,8,0.02209027913900522,9.99228
P16,9,0.021064923359797552,9.688972
P16,10,0.021342112467839167,9.879607
P16,11,0.020771544713240404,9.793539
P16,12,0.021417888311239388,9.799478
P16,13,0.0212173003416795,10.586653
P16,14,0.020936631239377536,10.153516
P16,15,0.021316276146815374,10.6759205
P16,16,0.019779310776637152,10.459577
P16,17,0.0203207410298861,10.7305
P16,18,0.020224479528573844,10.496685
P16,19,0.019683695756472074,10.278467
P16,20,0.01973226437201867,10.968985
P16,21,0.018779227366814248,10.679373
P16,22,0.01882736957990206,10.721238
P16,23,0.019214854790614203,10.621961
P16,24,0.020356040734511156,10.263186
P16,25,0.01920457986684946,10.501429
P16,26,0.01982874136704665,10.438625
P16,27,0.018667725416330192,10.452598
P16,28,0.018617056883298434,10.391304
P16,29,0.019515482278970573,10.438433
P16,30,0.019621913249676045,10.433318
P17,1,0.1600837203172537,12.901416
P17,2,0.025822148873255804,10.275625
P17,3,0.022823888521928053,9.936538
P17,4,0.02160384563299326,10.141155
P17,5,0.02260429125565749,9.959019
P17,6,0.022723716038923997,9.971596
P17,7,0.022048821816077598,10.003992
P17,8,0.02258505729528574,9.999666
P17,9,0.021649809984060433,9.92523
P17,10,0.02280793281701895,9.908395
P17,11,0.02177396645912757,9.940318
P17,12,0.021828225025763877,9.931806
P17,13,0.02069674088404729,9.942085
P17,14,0.02084891154215886,9.908588
P17,15,0.02096265095930833,9.896089
P17,16,0.0221291367824261,9.858391
P17,17,0.02076012813127958,9.863237
P17,18,0.02116762216274555,9.820998
P17,19,0.02077916035285363,9.855122
P17,20,0.021459772036625788,9.877241
P17,21,0.020440885653862588,9.912942
P17,22,0.021557794167445257,9.912113
P17,23,0.02053919663796058,9.875804
P17,24,0.020089039435753457,9.903883
P17,25,0.020109492998856764,9.897874
P17,26,0.019581588414999154,9.859567
P17,27,0.019893183157994196,9.8787
P17,28,0.01982198770229633,9.869741
P17,29,0.019890358814826377,9.880616
P17,30,0.02125787276488084,9.882127
P18,1,0.16322941046494704,14.923077
P18,2,0.02679002285003662,9.250086
P18,3,0.02460017571082482,8.922957
P18,4,0.02291694054236779,9.031574
P18,5,0.023200356043302096,9.006664
P18,6,0.02314417178814228,9.012367
P18,7,0.02294147931612455,8.775113
P18,8,0.02350328518794133,8.981873
P18,9,0.0228156722508944,8.901332
P18,10,0.021848119222200833,8.761552
P18,11,0.02274393576842088,8.7369175
P18,12,0.022608307691720817,8.66404
P18,13,0.02264399711902325,8.804715
P18,14,0.02152440181145301,8.685197
P18,15,0.02322070415203388,9.03332
P18,16,0.022335864030397855,8.833811
P18,17,0.020667750101823073,9.3555155
P18,18,0.02161409304692195,8.755343
P18,19,0.022370874881744385,8.778842
P18,20,0.020980931245363675,8.689619
P18,21,0.021782494508303128,9.033571
P18,22,0.020854555643521823,8.936048
P18,23,0.021670575325305644,8.941536
P18,24,0.02058094281416673,8.81675
P18,25,0.021486814205463115,8.827246
P18,26,0.021291613578796387,8.808997
P18,27,0.020483296651106615,8.903331
P18,28,0.021008051358736478,9.057757
P18,29,0.021372226568368766,8.989391
P18,30,0.020385943926297702,9.015206
P19,1,0.19135578320576593,10.561026
P19,2,0.0257110228905311,10.852286
P19,3,0.024027246695298415,9.603284
P19,4,0.024306324812082145,8.752078
P19,5,0.023150971302619346,9.9328
P19,6,0.024897474509019118,9.035437
P19,7,0.024152196370638333,8.763863
P19,8,0.023766040802001953,9.062261
P19,9,0.023735422354478102,8.95782
P19,10,0.022596849845005915,9.000175
P19,11,0.023420962003561165,8.973268
P19,12,0.02336761126151452,8.994897
P19,13,0.023930439582237832,9.421344
P19,14,0.023062843542832594,9.531307
P19,15,0.023615791247441217,9.079897
P19,16,0.02315788085644062,9.140883
P19,17,0.02223471036324134,8.852348
P19,18,0.021812727818122275,8.745759
P19,19,0.022242138018974893,8.783486
P19,20,0.0217743286719689,8.914087
P19,21,0.02191700843664316,8.958123
P19,22,0.02164606864635761,8.82124
P19,23,0.021285460545466497,8.9316435
P19,24,0.022375313135293815,8.798091
P19,25,0.0213928772852971,8.887982
P19,26,0.02121920769031231,8.866495
P19,27,0.02141460547080407,8.67934
P19,28,0.021967236812298115,8.652723
P19,29,0.022329247914827786,8.65539
P19,30,0.02241698595193716,8.634435
P20,1,0.20071023244124192,9.574077
P20,2,0.028138229480156533,9.972967
P20,3,0.026575047236222487,8.669886
P20,4,0.024498288448040303,8.621158
P20,5,0.023466573311732367,8.602062
P20,6,0.024385227606846735,8.602711
P20,7,0.022659668555626504,8.357737
P20,8,0.023037121846125677,8.58327
P20,9,0.022873452076545127,8.535124
P20,10,0.023476082545060378,8.719029
P20,11,0.02294844388961792,8.50147
P20,12,0.022082535120157096,8.569535
P20,13,0.023411361070779655,9.397512
P20,14,0.022137499772585355,9.15251
P20,15,0.0212629483296321,8.703373
P20,16,0.02214888884471013,8.9002695
P20,17,0.022202253341674805,8.547616
P20,18,0.021261270229633037,8.560234
P20,19,0.020779013633728027,8.525907
P20,20,0.02166902101956881,9.149069
P20,21,0.021991564677311823,8.60671
P20,22,0.02180920197413518,8.447872
P20,23,0.020846119293799766,8.726736
P20,24,0.019915576164539043,8.77523
P20,25,0.020834702711838942,8.736377
P20,26,0.020321905612945557,8.721457
P20,27,0.021029334801893968,8.790028
P20,28,0.021054836419912484,8.736102
P20,29,0.019484785886911247,8.716047
P20,30,0.020262598991394043,8.789005
P21,1,0.13680954162891096,9.976888
P21,2,0.024872954075153057,9.949777
P21,3,0.0230330228805542,10.015053
P21,4,0.023939210634965163,9.9650955
P21,5,0.023905942073235147,10.004472
P21,6,0.023261872621682975,9.980794
P21,7,0.022700245563800518,10.065561
P21,8,0.022049775490394004,9.94179
P21,9,0.02277377935556265,10.064188
P21,10,0.022632346703456,10.03915
P21,11,0.021599324849935677,10.031754
P21,12,0.021867944644047663,10.051148
P21,13,0.021555804289304294,10.10108
P21,14,0.02219421588457548,10.145023
P21,15,0.02318607843839205,10.091544
P21,16,0.02085634836783776,10.122598
P21,17,0.02160625274364765,10.113257
P21,18,0.020890080011807956,10.022138
P21,19,0.02089052475415743,10.038175
P21,20,0.021849398429577168,10.079996
P21,21,0.019971526586092435,10.057557
P21,22,0.02234782622410701,10.0290165
P21,23,0.02076855989602896,10.029115
P21,24,0.02078779385640071,10.139915
P21,25,0.021178548152630147,10.262566
P21,26,0.022269606590270996,10.308438
P21,27,0.021022769121023323,10.21379
P21,28,0.021003438876225397,10.2188
P21,29,0.020477565435262825,10.203203
P21,30,0.0198744718845074,10.171651
P22,1,0.11875800903026874,11.189295
P22,2,0.02665781516295213,10.063275
P22,3,0.023477682700523965,9.944344
P22,4,0.022315254578223594,10.244741
P22,5,0.02268766898375291,9.661225
P22,6,0.022461735285245456,9.620018
P22,7,0.022216150393852822,9.483539
P22,8,0.021435247017787054,9.3706455
P22,9,0.02222057030751155,9.217982
P22,10,0.02256649274092454,9.213703
P22,11,0.02119377484688392,9.264624
P22,12,0.020894348621368408,9.371403
P22,13,0.021928012371063232,9.217866
P22,14,0.021374248541318454,9.234795
P22,15,0.021776501949016865,9.196128
P22,16,0.023051761663877048,9.265501
P22,17,0.021070131888756387,9.369181
P22,18,0.021185751144702617,9.365369
P22,19,0.021687237116006706,9.260697
P22,20,0.020720582741957445,9.478094
P22,21,0.020367081348712627,9.739061
P22,22,0.020540439165555514,10.036726
P22,23,0.02095770835876465,9.953213
P22,24,0.021415847998399,9.786512
P22,25,0.02115152432368352,9.77307
P22,26,0.021356656001164362,9.577347
P22,27,0.021043048455164984,9.5318
P22,28,0.021371745146237887,9.597428
P22,29,0.02002399701338548,9.494746
P22,30,0.02086167152111347,9.554411
P23,1,0.09438765048980713,9.638738
P23,2,0.026337004624880277,10.198182
P23,3,0.022756911241091214,9.239571
P23,4,0.02420601936487051,9.189484
P23,5,0.021827867397895225,9.170771
P23,6,0.021524012088775635,9.214329
P23,7,0.021458011407118577,9.160705
P23,8,0.022039528076465312,9.070934
P23,9,0.02151720798932589,9.077824
P23,10,0.02150095426119291,9.018333
P23,11,0.019973378915053148,9.008963
P23,12,0.020499279865851767,9.057115
P23,13,0.020466199288001426,9.041603
P23,14,0.020483535069685716,9.000141
P23,15,0.020678515617664043,8.995814
P23,16,0.02176389327416053,8.971062
P23,17,0.02194796158717229,8.941869
P23,18,0.02035476152713482,8.937477
P23,19,0.021195246623112604,8.998631
P23,20,0.020545482635498047,8.815512
P23,21,0.019998545830066387,8.82314
P23,22,0.020113229751586914,8.805131
P23,23,0.019460531381460335,9.006611
P23,24,0.02008631596198449,8.939923
P23,25,0.01961296796798706,8.784978
P23,26,0.01860058307647705,8.918089
P23,27,0.019927753851963922,8.8633
P23,28,0.019057287619664118,8.916637
P23,29,0.0184403841312115,8.874779
P23,30,0.01899957198363084,8.905758
P24,1,0.14887555287434504,9.006319
P24,2,0.02670389413833618,9.975074
P24,3,0.025148300024179313,8.910576
P24,4,0.023130077582139235,8.860634
P24,5,0.02250823607811561,8.7285795
P24,6,0.022133263257833626,8.87976
P24,7,0.02147597991503202,8.780384
P24,8,0.021704467443319466,8.704678
P24,9,0.021709368779109076,8.846123
P24,10,0.02228596118780283,8.731953
P24,11,0.02101478209862342,8.633829
P24,12,0.02073018367473896,8.634535
P24,13,0.02203523195706881,8.636114
P24,14,0.020272617156688984,8.906925
P24,15,0.020574436737940863,8.979235
P24,16,0.020838251480689414,8.836082
P24,17,0.02158932502453144,8.767462
P24,18,0.021645871492532585,8.82558
P24,19,0.020686782323397122,8.838362
P24,20,0.020491911814762995,8.91018
P24,21,0.01987698903450599,8.965794
P24,22,0.02025067347746629,8.840023
P24,23,0.0208511994435237,8.867175
P24,24,0.020184594851273756,9.085424
P24,25,0.02014084504200862,9.072972
P24,26,0.01946177390905527,8.965738
P24,27,0.019623664709237907,8.915932
P24,28,0.019547462463378906,8.8531065
P24,29,0.019733002552619346,8.941079
P24,30,0.019948936425722562,8.915021
P25,1,0.08736593448198758,13.599967
P25,2,0.02404833298463088,9.86759
P25,3,0.022992271643418532,9.2428665
P25,4,0.022818363629854642,9.470629
P25,5,0.021654303257281963,9.23496
P25,6,0.022077977657318115,9.311772
P25,7,0.02138654085306021,9.583874
P25,8,0.022248304807222806,9.1901245
P25,9,0.02025989844248845,9.200442
P25,10,0.02157829816524799,9.342777
P25,11,0.019803166389465332,9.491916
P25,12,0.021574290899130013,9.186047
P25,13,0.021734026762155387,9.272763
