epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,translation,lr
1,131,5.553099,0.000192,60.2777,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,132,8.119325,0.000111,40.8885,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,133,5.384833,0.000122,46.9148,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,134,6.425836,0.000126,40.3152,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,135,4.891877,0.000130,64.6228,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,136,4.712993,0.000124,42.8862,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,137,5.012606,0.000122,41.6558,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,138,6.096586,0.000120,72.5264,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,139,4.459567,0.000128,46.6412,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,140,5.717650,0.000133,50.0762,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,141,4.923851,0.000121,53.3782,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,142,4.177295,0.000155,44.7494,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,143,5.857482,0.000129,81.7483,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,144,5.021357,0.000144,45.7630,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,145,6.154968,0.000130,54.4277,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,146,4.285491,0.000092,41.4226,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,147,5.563962,0.000115,55.6019,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,148,5.169817,0.000135,62.1975,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,149,4.841744,0.000122,46.0952,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,150,4.641792,0.000118,46.3700,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,151,4.822130,0.000131,47.1957,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,152,4.735882,0.000119,60.6285,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
1,153,4.726974,0.000149,40.3018,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030000
