epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,translation,iris_seg,eyeball_seg,lr
1,21,5.593672,0.000797,134.2011,0.000000,0.000000,0.000000,0.414831,0.016418,1.483210,1.394998,0.00050000
1,22,5.347830,0.000732,135.0321,0.000000,0.000000,0.000000,0.355536,0.030650,1.480458,1.377950,0.00050000
1,23,5.317536,0.000718,134.5844,0.000000,0.000000,0.000000,0.351427,0.074846,1.475819,1.375712,0.00050000
1,24,6.002310,0.000909,134.2516,0.000000,0.000000,0.000000,0.528230,0.100996,1.466665,1.371285,0.00050000
1,25,5.657579,0.000843,134.4976,0.000000,0.000000,0.000000,0.348389,0.040800,1.461145,1.358585,0.00050000
1,26,5.292097,0.000731,133.0621,0.000000,0.000000,0.000000,0.334753,0.052514,1.458403,1.347806,0.00050000
1,27,5.162290,0.000697,135.9754,0.000000,0.000000,0.000000,0.315024,0.041437,1.454042,1.345696,0.00050000
1,28,5.155778,0.000703,134.0609,0.000000,0.000000,0.000000,0.309213,0.022966,1.449873,1.334828,0.00050000
1,29,5.096809,0.000687,131.8412,0.000000,0.000000,0.000000,0.295316,0.026545,1.445021,1.335966,0.00050000
1,30,5.046647,0.000678,133.3708,0.000000,0.000000,0.000000,0.285723,0.028377,1.438961,1.324319,0.00050000
1,31,5.001640,0.000672,133.8259,0.000000,0.000000,0.000000,0.280157,0.008798,1.432963,1.315382,0.00050000
1,32,5.645189,0.000863,134.2967,0.000000,0.000000,0.000000,0.327523,0.014412,1.431397,1.336747,0.00050000
1,33,5.026620,0.000676,135.0614,0.000000,0.000000,0.000000,0.294915,0.006658,1.427544,1.329624,0.00050000
1,34,4.905523,0.000645,133.3802,0.000000,0.000000,0.000000,0.263382,0.011612,1.423163,1.322827,0.00050000
1,35,4.976159,0.000672,135.4970,0.000000,0.000000,0.000000,0.274709,0.010460,1.414912,1.312773,0.00050000
1,36,5.003793,0.000679,135.6363,0.000000,0.000000,0.000000,0.301427,0.006503,1.413301,1.306783,0.00050000
1,37,4.925398,0.000652,136.5347,0.000000,0.000000,0.000000,0.325945,0.007090,1.411044,1.303087,0.00050000
1,38,4.945597,0.000671,134.1723,0.000000,0.000000,0.000000,0.263089,0.006465,1.406912,1.300220,0.00050000
1,39,4.814172,0.000636,132.7931,0.000000,0.000000,0.000000,0.244150,0.008246,1.403455,1.291162,0.00050000
1,40,5.057203,0.000708,133.2948,0.000000,0.000000,0.000000,0.271862,0.010293,1.402092,1.292551,0.00050000
1,41,5.007274,0.000696,135.9047,0.000000,0.000000,0.000000,0.273597,0.008350,1.397470,1.286827,0.00050000
1,42,4.812277,0.000648,134.8101,0.000000,0.000000,0.000000,0.212595,0.007802,1.393105,1.275887,0.00050000
1,43,4.814106,0.000642,135.9511,0.000000,0.000000,0.000000,0.257367,0.018875,1.389397,1.274655,0.00050000
1,44,4.759076,0.000631,135.3682,0.000000,0.000000,0.000000,0.214984,0.019919,1.387003,1.276020,0.00050000
1,45,4.720890,0.000624,135.2867,0.000000,0.000000,0.000000,0.193715,0.011668,1.383286,1.278214,0.00050000
1,46,4.765884,0.000637,133.2606,0.000000,0.000000,0.000000,0.228432,0.008480,1.381841,1.266732,0.00050000
1,47,4.794344,0.000649,134.1739,0.000000,0.000000,0.000000,0.231122,0.007651,1.379575,1.261364,0.00050000
1,48,5.593262,0.000874,136.3623,0.000000,0.000000,0.000000,0.437501,0.007428,1.382159,1.248991,0.00050000
1,49,4.734653,0.000629,141.7615,0.000000,0.000000,0.000000,0.295285,0.008566,1.378679,1.231914,0.00050000
1,50,4.870782,0.000664,136.4974,0.000000,0.000000,0.000000,0.355990,0.007736,1.375136,1.231290,0.00050000
1,51,4.810234,0.000665,138.7919,0.000000,0.000000,0.000000,0.265781,0.008207,1.369427,1.219714,0.00050000
1,52,4.709915,0.000636,140.1065,0.000000,0.000000,0.000000,0.229651,0.012167,1.376704,1.217437,0.00050000
1,53,4.929244,0.000704,137.2432,0.000000,0.000000,0.000000,0.235619,0.008249,1.376796,1.221706,0.00050000
1,54,4.682679,0.000632,138.6687,0.000000,0.000000,0.000000,0.218320,0.007458,1.373643,1.213390,0.00050000
1,55,4.937906,0.000708,135.1747,0.000000,0.000000,0.000000,0.233736,0.011427,1.370123,1.225884,0.00050000
1,56,4.648743,0.000618,137.8503,0.000000,0.000000,0.000000,0.226743,0.020739,1.367015,1.219854,0.00050000
1,57,4.994145,0.000689,136.6808,0.000000,0.000000,0.000000,0.478125,0.017081,1.365507,1.220565,0.00050000
1,58,4.644124,0.000624,138.5184,0.000000,0.000000,0.000000,0.252850,0.007683,1.358727,1.198928,0.00050000
1,59,4.671112,0.000627,138.0946,0.000000,0.000000,0.000000,0.300155,0.015780,1.354870,1.192019,0.00050000
1,60,4.646963,0.000639,139.0252,0.000000,0.000000,0.000000,0.202922,0.010556,1.352483,1.184438,0.00050000
1,61,4.804494,0.000675,135.1554,0.000000,0.000000,0.000000,0.294427,0.013779,1.352015,1.181414,0.00050000
1,62,4.620014,0.000631,138.1402,0.000000,0.000000,0.000000,0.232200,0.009397,1.348647,1.172192,0.00050000
1,63,5.172318,0.000777,137.2153,0.000000,0.000000,0.000000,0.355540,0.009870,1.350014,1.202131,0.00050000
1,64,4.958594,0.000723,134.2315,0.000000,0.000000,0.000000,0.294510,0.010725,1.347223,1.191870,0.00050000
1,65,4.916503,0.000723,133.4943,0.000000,0.000000,0.000000,0.230081,0.007140,1.344791,1.184427,0.00050000
1,66,4.802639,0.000688,134.0087,0.000000,0.000000,0.000000,0.242107,0.009804,1.340130,1.178230,0.00050000
1,67,4.741389,0.000669,133.0483,0.000000,0.000000,0.000000,0.254208,0.011680,1.337601,1.173729,0.00050000
1,68,4.599031,0.000630,134.7578,0.000000,0.000000,0.000000,0.231415,0.010182,1.334280,1.168679,0.00050000
1,69,4.562453,0.000625,134.9310,0.000000,0.000000,0.000000,0.191333,0.008193,1.332285,1.168955,0.00050000
1,70,4.818208,0.000714,138.4292,0.000000,0.000000,0.000000,0.183982,0.004791,1.328155,1.157829,0.00050000
1,71,4.758583,0.000683,135.0012,0.000000,0.000000,0.000000,0.238416,0.007686,1.327556,1.164809,0.00050000
1,72,4.669227,0.000664,136.1382,0.000000,0.000000,0.000000,0.206483,0.006403,1.323493,1.158002,0.00050000
1,73,4.715161,0.000684,134.2706,0.000000,0.000000,0.000000,0.196090,0.006833,1.321827,1.146887,0.00050000
1,74,4.616979,0.000651,135.5298,0.000000,0.000000,0.000000,0.198029,0.007916,1.321738,1.150863,0.00050000
1,75,4.494287,0.000620,135.9887,0.000000,0.000000,0.000000,0.168097,0.005729,1.321086,1.141137,0.00050000
1,76,4.425591,0.000598,135.1824,0.000000,0.000000,0.000000,0.179384,0.008633,1.317604,1.138676,0.00050000
1,77,4.496685,0.000621,133.2104,0.000000,0.000000,0.000000,0.187252,0.005761,1.315877,1.137602,0.00050000
1,78,4.418051,0.000601,135.3861,0.000000,0.000000,0.000000,0.179189,0.005658,1.310255,1.130164,0.00050000
1,79,4.874601,0.000724,136.2812,0.000000,0.000000,0.000000,0.260089,0.007144,1.309484,1.162249,0.00050000
1,80,4.509812,0.000617,136.5121,0.000000,0.000000,0.000000,0.239205,0.005495,1.305909,1.145918,0.00050000
1,81,4.526072,0.000629,139.0497,0.000000,0.000000,0.000000,0.224576,0.005657,1.304111,1.133456,0.00050000
1,82,4.361804,0.000571,139.1160,0.000000,0.000000,0.000000,0.275413,0.007382,1.301479,1.129495,0.00050000
1,83,4.450249,0.000599,135.0932,0.000000,0.000000,0.000000,0.262196,0.009663,1.300141,1.134930,0.00050000
1,84,4.258859,0.000529,139.0533,0.000000,0.000000,0.000000,0.349711,0.015076,1.295010,1.123600,0.00050000
1,85,4.160859,0.000516,140.5859,0.000000,0.000000,0.000000,0.249457,0.016530,1.292320,1.116213,0.00050000
1,86,4.439345,0.000608,135.9855,0.000000,0.000000,0.000000,0.209310,0.027100,1.292705,1.122276,0.00050000
1,87,4.540784,0.000631,134.1515,0.000000,0.000000,0.000000,0.293689,0.007383,1.291358,1.119262,0.00050000
1,88,4.093605,0.000514,138.1714,0.000000,0.000000,0.000000,0.178407,0.008301,1.286361,1.102962,0.00050000
1,89,4.249330,0.000563,134.9722,0.000000,0.000000,0.000000,0.178085,0.011841,1.283751,1.104955,0.00050000
1,90,4.401510,0.000554,137.2492,0.000000,0.000000,0.000000,0.543041,0.018338,1.280844,1.102298,0.00050000
1,91,4.301450,0.000539,139.5751,0.000000,0.000000,0.000000,0.443536,0.019338,1.278557,1.102530,0.00050000
1,92,4.239737,0.000527,138.1153,0.000000,0.000000,0.000000,0.428499,0.010271,1.274389,1.094415,0.00050000
1,93,4.142943,0.000518,137.7032,0.000000,0.000000,0.000000,0.308279,0.007081,1.270473,1.091699,0.00050000
1,94,4.725193,0.000684,136.9440,0.000000,0.000000,0.000000,0.347249,0.041945,1.272038,1.112753,0.00050000
1,95,4.438538,0.000614,137.3784,0.000000,0.000000,0.000000,0.252323,0.008478,1.269719,1.114393,0.00050000
1,96,4.497633,0.000642,134.8500,0.000000,0.000000,0.000000,0.203853,0.012078,1.267038,1.108021,0.00050000
1,97,4.223135,0.000564,134.1966,0.000000,0.000000,0.000000,0.167082,0.006182,1.264461,1.102217,0.00050000
1,98,4.222098,0.000568,134.0327,0.000000,0.000000,0.000000,0.153074,0.006388,1.261173,1.098860,0.00050000
1,99,4.184377,0.000559,133.3768,0.000000,0.000000,0.000000,0.153773,0.005614,1.258571,1.093503,0.00050000
1,100,4.155853,0.000550,135.0578,0.000000,0.000000,0.000000,0.155431,0.004740,1.261581,1.089411,0.00050000
1,101,4.130943,0.000549,134.5959,0.000000,0.000000,0.000000,0.127279,0.007274,1.256419,1.086686,0.00050000
1,102,4.246591,0.000570,134.8904,0.000000,0.000000,0.000000,0.196360,0.011617,1.255396,1.099871,0.00050000
1,103,4.120772,0.000541,133.0849,0.000000,0.000000,0.000000,0.157957,0.011132,1.251215,1.088154,0.00050000
1,104,4.241203,0.000579,134.5759,0.000000,0.000000,0.000000,0.177462,0.009836,1.246648,1.084613,0.00050000
1,105,4.270815,0.000594,135.8772,0.000000,0.000000,0.000000,0.161109,0.007331,1.244227,1.079308,0.00050000
1,106,4.052152,0.000534,133.3428,0.000000,0.000000,0.000000,0.129381,0.006364,1.242037,1.068444,0.00050000
1,107,4.044377,0.000523,133.8661,0.000000,0.000000,0.000000,0.181141,0.008062,1.238748,1.071526,0.00050000
1,108,4.025213,0.000523,133.5773,0.000000,0.000000,0.000000,0.132554,0.020307,1.237867,1.071401,0.00050000
1,109,3.938785,0.000497,134.0945,0.000000,0.000000,0.000000,0.153524,0.013088,1.234505,1.062840,0.00050000
1,110,5.478448,0.000954,137.2086,0.000000,0.000000,0.000000,0.241883,0.011020,1.239155,1.120474,0.00050000
1,111,4.457805,0.000618,136.8487,0.000000,0.000000,0.000000,0.339672,0.013460,1.233081,1.110747,0.00050000
1,112,4.241233,0.000568,137.8362,0.000000,0.000000,0.000000,0.253646,0.010690,1.231325,1.095089,0.00050000
1,113,3.985365,0.000503,139.3226,0.000000,0.000000,0.000000,0.213762,0.010756,1.225460,1.071218,0.00050000
1,114,4.219033,0.000554,134.9374,0.000000,0.000000,0.000000,0.342290,0.020344,1.222795,1.077771,0.00050000
1,115,3.972577,0.000497,137.3825,0.000000,0.000000,0.000000,0.261131,0.008148,1.218911,1.060540,0.00050000
1,116,4.171826,0.000553,134.8145,0.000000,0.000000,0.000000,0.305528,0.011568,1.219953,1.059367,0.00050000
1,117,4.664996,0.000671,136.6972,0.000000,0.000000,0.000000,0.555218,0.007989,1.215640,1.063557,0.00050000
1,118,4.025277,0.000501,137.7282,0.000000,0.000000,0.000000,0.379387,0.007985,1.211661,1.048524,0.00050000
1,119,3.935176,0.000464,138.3036,0.000000,0.000000,0.000000,0.432300,0.027160,1.208979,1.041809,0.00050000
1,120,3.881910,0.000472,139.9521,0.000000,0.000000,0.000000,0.303758,0.017663,1.203988,1.037764,0.00050000
1,121,4.127376,0.000562,136.6993,0.000000,0.000000,0.000000,0.228741,0.012244,1.205535,1.040358,0.00050000
1,122,4.051280,0.000551,138.8322,0.000000,0.000000,0.000000,0.184429,0.008220,1.199547,1.028764,0.00050000
1,123,3.906240,0.000505,136.2803,0.000000,0.000000,0.000000,0.178022,0.006775,1.199227,1.030767,0.00050000
1,124,3.939560,0.000506,135.4312,0.000000,0.000000,0.000000,0.241414,0.009563,1.199237,1.029396,0.00050000
1,125,4.666728,0.000704,138.8677,0.000000,0.000000,0.000000,0.426184,0.009068,1.195537,1.045896,0.00050000
1,126,5.345932,0.000906,138.9103,0.000000,0.000000,0.000000,0.401637,0.008137,1.206860,1.091981,0.00050000
1,127,4.126752,0.000574,138.2441,0.000000,0.000000,0.000000,0.204936,0.008008,1.197429,1.021858,0.00050000
1,128,3.905924,0.000505,138.0443,0.000000,0.000000,0.000000,0.239491,0.005837,1.193249,1.007257,0.00050000
1,129,3.895593,0.000502,137.9476,0.000000,0.000000,0.000000,0.249588,0.009042,1.190078,1.001794,0.00050000
1,130,3.865449,0.000491,139.4218,0.000000,0.000000,0.000000,0.262922,0.020879,1.189763,0.994719,0.00050000
1,131,4.142450,0.000576,138.1337,0.000000,0.000000,0.000000,0.289090,0.018031,1.188484,0.994740,0.00050000
1,132,3.702279,0.000451,136.5847,0.000000,0.000000,0.000000,0.225884,0.008775,1.185846,0.984361,0.00050000
1,133,3.861492,0.000493,133.6206,0.000000,0.000000,0.000000,0.278222,0.012331,1.186425,0.984589,0.00050000
1,134,3.639731,0.000444,137.8350,0.000000,0.000000,0.000000,0.181249,0.004938,1.179754,0.975349,0.00050000
1,135,3.885264,0.000509,134.2932,0.000000,0.000000,0.000000,0.236047,0.008906,1.182010,0.985708,0.00050000
1,136,3.641232,0.000445,137.8261,0.000000,0.000000,0.000000,0.175307,0.008139,1.176431,0.977761,0.00050000
1,137,3.650196,0.000431,136.8203,0.000000,0.000000,0.000000,0.277280,0.007834,1.176785,0.977785,0.00050000
1,138,3.833869,0.000487,134.7066,0.000000,0.000000,0.000000,0.296980,0.009477,1.173395,0.981414,0.00050000
1,139,3.833282,0.000512,136.8944,0.000000,0.000000,0.000000,0.191167,0.010378,1.170020,0.958334,0.00050000
1,140,3.644407,0.000456,137.0787,0.000000,0.000000,0.000000,0.164970,0.009357,1.166881,0.961813,0.00050000
1,141,4.388390,0.000664,137.7054,0.000000,0.000000,0.000000,0.303352,0.012164,1.168952,0.978181,0.00050000
1,142,3.950903,0.000546,137.0545,0.000000,0.000000,0.000000,0.211321,0.008463,1.166595,0.962550,0.00050000
1,143,4.257782,0.000618,139.5792,0.000000,0.000000,0.000000,0.365525,0.007675,1.164116,0.968342,0.00050000
1,144,3.792508,0.000488,137.7229,0.000000,0.000000,0.000000,0.295600,0.005529,1.161779,0.948951,0.00050000
1,145,3.709136,0.000481,137.5487,0.000000,0.000000,0.000000,0.170808,0.009179,1.160272,0.949287,0.00050000
1,146,4.002085,0.000557,131.1638,0.000000,0.000000,0.000000,0.284946,0.007095,1.161780,0.946760,0.00050000
1,147,3.780382,0.000509,133.5556,0.000000,0.000000,0.000000,0.170708,0.007529,1.158644,0.937041,0.00050000
1,148,3.867136,0.000517,135.2944,0.000000,0.000000,0.000000,0.301295,0.006913,1.155876,0.934373,0.00050000
1,149,3.776594,0.000464,140.3824,0.000000,0.000000,0.000000,0.437439,0.010327,1.153072,0.944325,0.00050000
1,150,3.850357,0.000532,137.4975,0.000000,0.000000,0.000000,0.179652,0.015225,1.152144,0.930961,0.00050000
1,151,3.698150,0.000484,136.2910,0.000000,0.000000,0.000000,0.200011,0.005462,1.149465,0.927486,0.00050000
1,152,3.715961,0.000495,138.7629,0.000000,0.000000,0.000000,0.158578,0.009850,1.150162,0.930174,0.00050000
1,153,3.806709,0.000518,134.5673,0.000000,0.000000,0.000000,0.207971,0.006590,1.149086,0.926788,0.00050000
1,154,3.809362,0.000504,136.3880,0.000000,0.000000,0.000000,0.300748,0.009813,1.148094,0.924586,0.00050000
1,155,3.809549,0.000521,137.7715,0.000000,0.000000,0.000000,0.195815,0.010007,1.143824,0.929921,0.00050000
1,156,3.895799,0.000551,138.5587,0.000000,0.000000,0.000000,0.194318,0.007532,1.143194,0.922689,0.00050000
1,157,4.067560,0.000590,137.1546,0.000000,0.000000,0.000000,0.328368,0.005881,1.139141,0.911188,0.00050000
1,158,3.657082,0.000483,138.2399,0.000000,0.000000,0.000000,0.260035,0.010153,1.135704,0.871801,0.00050000
1,159,3.678433,0.000498,135.1944,0.000000,0.000000,0.000000,0.227538,0.009146,1.133797,0.864529,0.00050000
1,160,3.462788,0.000441,136.2081,0.000000,0.000000,0.000000,0.192133,0.007394,1.128756,0.850957,0.00050000
1,161,3.695551,0.000482,136.8612,0.000000,0.000000,0.000000,0.393865,0.020515,1.128654,0.847581,0.00050000
1,162,3.406792,0.000422,137.9739,0.000000,0.000000,0.000000,0.198531,0.014910,1.125823,0.851244,0.00050000
1,163,3.384256,0.000422,138.2426,0.000000,0.000000,0.000000,0.177621,0.007061,1.123955,0.843720,0.00050000
1,164,3.549365,0.000471,134.2772,0.000000,0.000000,0.000000,0.199551,0.007946,1.123874,0.845785,0.00050000
1,165,3.410702,0.000411,138.4846,0.000000,0.000000,0.000000,0.295291,0.009805,1.119297,0.849382,0.00050000
1,166,3.469290,0.000444,134.7062,0.000000,0.000000,0.000000,0.206034,0.007513,1.119681,0.850268,0.00050000
1,167,3.275520,0.000400,137.3316,0.000000,0.000000,0.000000,0.157496,0.005153,1.115126,0.825469,0.00050000
1,168,3.395923,0.000436,135.7486,0.000000,0.000000,0.000000,0.170448,0.006700,1.116052,0.825063,0.00050000
1,169,3.406228,0.000426,138.2655,0.000000,0.000000,0.000000,0.263455,0.008812,1.110370,0.822868,0.00050000
1,170,3.273932,0.000405,139.1658,0.000000,0.000000,0.000000,0.176740,0.005645,1.106088,0.806273,0.00050000
1,171,3.335608,0.000400,140.0387,0.000000,0.000000,0.000000,0.298440,0.018247,1.104731,0.817383,0.00050000
1,172,3.576094,0.000485,138.8680,0.000000,0.000000,0.000000,0.224348,0.019983,1.106831,0.826802,0.00050000
1,173,3.526992,0.000468,139.0569,0.000000,0.000000,0.000000,0.224872,0.010305,1.107815,0.834967,0.00050000
1,174,3.503162,0.000461,138.3495,0.000000,0.000000,0.000000,0.225074,0.005070,1.107471,0.833782,0.00050000
1,175,3.324482,0.000406,135.8996,0.000000,0.000000,0.000000,0.226492,0.008124,1.106718,0.827983,0.00050000
1,176,3.407854,0.000420,135.6839,0.000000,0.000000,0.000000,0.314808,0.008950,1.104469,0.825365,0.00050000
1,177,3.281473,0.000414,137.0318,0.000000,0.000000,0.000000,0.131426,0.008838,1.101975,0.812384,0.00050000
1,178,3.322370,0.000401,138.0265,0.000000,0.000000,0.000000,0.305321,0.012234,1.098588,0.807072,0.00050000
1,179,3.056539,0.000351,141.8974,0.000000,0.000000,0.000000,0.138078,0.009688,1.093310,0.789451,0.00050000
1,180,3.258692,0.000413,139.2875,0.000000,0.000000,0.000000,0.137815,0.014061,1.094735,0.793004,0.00050000
1,181,3.184109,0.000389,138.9326,0.000000,0.000000,0.000000,0.152534,0.020830,1.091923,0.784859,0.00050000
1,182,3.554837,0.000470,134.3983,0.000000,0.000000,0.000000,0.343662,0.006723,1.095309,0.809567,0.00050000
1,183,3.153827,0.000376,139.6673,0.000000,0.000000,0.000000,0.193509,0.005715,1.088018,0.785824,0.00050000
1,184,3.146547,0.000389,139.6442,0.000000,0.000000,0.000000,0.120883,0.006594,1.085978,0.777502,0.00050000
1,185,3.401509,0.000440,136.6912,0.000000,0.000000,0.000000,0.257813,0.010496,1.088495,0.800162,0.00050000
1,186,3.197977,0.000390,135.9073,0.000000,0.000000,0.000000,0.197909,0.025661,1.086338,0.776421,0.00050000
1,187,3.138629,0.000391,136.9797,0.000000,0.000000,0.000000,0.126779,0.007778,1.082612,0.762996,0.00050000
1,188,3.425065,0.000444,136.4429,0.000000,0.000000,0.000000,0.274830,0.005739,1.083912,0.808481,0.00050000
1,189,3.348158,0.000424,135.5920,0.000000,0.000000,0.000000,0.188559,0.008185,1.084801,0.836395,0.00050000
1,190,3.413101,0.000432,137.8259,0.000000,0.000000,0.000000,0.300900,0.013456,1.078423,0.823095,0.00050000
1,191,3.219643,0.000393,139.1384,0.000000,0.000000,0.000000,0.186090,0.008940,1.074520,0.813707,0.00050000
1,192,3.458655,0.000465,137.1397,0.000000,0.000000,0.000000,0.206268,0.004330,1.077533,0.819019,0.00050000
1,193,3.157442,0.000380,135.7612,0.000000,0.000000,0.000000,0.141840,0.006331,1.077601,0.814184,0.00050000
1,194,3.167068,0.000386,135.9883,0.000000,0.000000,0.000000,0.145012,0.006248,1.073883,0.805778,0.00050000
1,195,3.097384,0.000376,136.7338,0.000000,0.000000,0.000000,0.092265,0.005103,1.071088,0.798942,0.00050000
1,196,3.123300,0.000366,137.7704,0.000000,0.000000,0.000000,0.180944,0.014816,1.070881,0.805235,0.00050000
1,197,3.162337,0.000372,137.4547,0.000000,0.000000,0.000000,0.258527,0.010977,1.067134,0.793535,0.00050000
1,198,3.143157,0.000378,136.1232,0.000000,0.000000,0.000000,0.192524,0.006097,1.064583,0.794612,0.00050000
1,199,3.195609,0.000405,137.2288,0.000000,0.000000,0.000000,0.114673,0.011913,1.065976,0.795828,0.00050000
1,200,3.025339,0.000362,139.6263,0.000000,0.000000,0.000000,0.095971,0.007774,1.058970,0.778860,0.00050000
1,201,3.011027,0.000350,138.1572,0.000000,0.000000,0.000000,0.158909,0.004706,1.055013,0.775552,0.00050000
1,202,2.959707,0.000341,139.5743,0.000000,0.000000,0.000000,0.121145,0.005548,1.053325,0.773716,0.00050000
1,203,3.224090,0.000418,137.2019,0.000000,0.000000,0.000000,0.129154,0.005823,1.057185,0.788250,0.00050000
1,204,3.237998,0.000418,138.0109,0.000000,0.000000,0.000000,0.179654,0.005106,1.059114,0.776546,0.00050000
1,205,3.177125,0.000395,138.7745,0.000000,0.000000,0.000000,0.293094,0.006651,1.052960,0.734964,0.00050000
1,206,2.989981,0.000363,139.0964,0.000000,0.000000,0.000000,0.129272,0.007462,1.049002,0.732803,0.00050000
1,207,2.969050,0.000352,137.8242,0.000000,0.000000,0.000000,0.175141,0.009991,1.048295,0.725339,0.00050000
1,208,3.104001,0.000389,134.4540,0.000000,0.000000,0.000000,0.199670,0.004930,1.050839,0.730290,0.00050000
1,209,2.954570,0.000353,138.5382,0.000000,0.000000,0.000000,0.162437,0.007240,1.044544,0.718369,0.00050000
1,210,2.866862,0.000337,140.7581,0.000000,0.000000,0.000000,0.116225,0.003554,1.040250,0.711449,0.00050000
1,211,2.955794,0.000358,136.1893,0.000000,0.000000,0.000000,0.139086,0.009320,1.043189,0.716754,0.00050000
1,212,2.947517,0.000349,137.1376,0.000000,0.000000,0.000000,0.186157,0.017147,1.039843,0.710800,0.00050000
1,213,2.894461,0.000339,138.2207,0.000000,0.000000,0.000000,0.182274,0.005443,1.035518,0.702493,0.00050000
1,214,2.871806,0.000331,140.4825,0.000000,0.000000,0.000000,0.195612,0.028604,1.032819,0.690429,0.00050000
1,215,3.074329,0.000369,138.3475,0.000000,0.000000,0.000000,0.334814,0.021560,1.034098,0.703925,0.00050000
1,216,3.122917,0.000391,134.3050,0.000000,0.000000,0.000000,0.263565,0.009805,1.037972,0.721125,0.00050000
1,217,2.910054,0.000344,137.3017,0.000000,0.000000,0.000000,0.220019,0.009296,1.031785,0.684439,0.00050000
1,218,3.022702,0.000362,137.5223,0.000000,0.000000,0.000000,0.312279,0.008776,1.030211,0.696869,0.00050000
1,219,3.154257,0.000411,137.0517,0.000000,0.000000,0.000000,0.187218,0.010771,1.033592,0.731559,0.00050000
1,220,3.557938,0.000504,139.7387,0.000000,0.000000,0.000000,0.300450,0.007437,1.031223,0.792381,0.00050000
1,221,3.084489,0.000374,139.9386,0.000000,0.000000,0.000000,0.231389,0.007177,1.030113,0.762202,0.00050000
1,222,3.059892,0.000376,139.0982,0.000000,0.000000,0.000000,0.224472,0.007165,1.025245,0.739520,0.00050000
1,223,3.098865,0.000390,139.0601,0.000000,0.000000,0.000000,0.218876,0.004626,1.027461,0.737474,0.00050000
1,224,3.080683,0.000385,138.0764,0.000000,0.000000,0.000000,0.165593,0.009416,1.031515,0.753595,0.00050000
1,225,3.063440,0.000379,138.4252,0.000000,0.000000,0.000000,0.179796,0.008469,1.025403,0.753816,0.00050000
1,226,3.040466,0.000372,134.9473,0.000000,0.000000,0.000000,0.245680,0.005443,1.025297,0.723202,0.00050000
1,227,2.919054,0.000347,135.1035,0.000000,0.000000,0.000000,0.180484,0.005771,1.021832,0.715891,0.00050000
1,228,2.880385,0.000332,138.4995,0.000000,0.000000,0.000000,0.218106,0.006016,1.017912,0.709144,0.00050000
1,229,2.942080,0.000360,135.8297,0.000000,0.000000,0.000000,0.156628,0.006943,1.016626,0.713714,0.00050000
1,230,3.016120,0.000357,136.6594,0.000000,0.000000,0.000000,0.280713,0.008527,1.017476,0.734949,0.00050000
1,231,2.922101,0.000353,137.1039,0.000000,0.000000,0.000000,0.163704,0.008773,1.013477,0.714363,0.00050000
