epoch,phase,lr,train_total,train_landmark,train_angular_deg,train_reproj,train_mask,train_ray_target,train_pose,train_translation,train_iris_seg,train_eyeball_seg,val_total,val_landmark,val_angular_deg,val_landmark_px,val_iris_seg,val_eyeball_seg
1,1,4.95e-04,2.752216,0.000416,137.2748,0.000000,0.000000,0.000000,0.176824,0.034508,0.792923,0.547771,11.658117,0.002986,137.6226,59.0558,1.133495,1.159816
2,1,4.78e-04,1.127592,0.000207,137.3703,0.000000,0.000000,0.000000,0.050305,0.003773,0.292247,0.158496,14.996255,0.004379,137.6337,86.0438,0.627717,0.635117
