epoch,batch,loss,landmark,angular_deg,gaze_consist,shape,ray_target,pose,translation,iris_seg,eyeball_seg,lr
1,24,5.732374,0.000777,113.7543,0.000000,0.000000,0.000000,0.459784,0.094136,1.522526,1.497670,0.00050000
1,25,5.718290,0.000799,111.4454,0.000000,0.000000,0.000000,0.346521,0.044202,1.523130,1.493711,0.00050000
1,26,5.588336,0.000766,111.5183,0.000000,0.000000,0.000000,0.334550,0.034555,1.515487,1.486983,0.00050000
1,27,5.261764,0.000671,114.6655,0.000000,0.000000,0.000000,0.296192,0.032299,1.510448,1.481328,0.00050000
1,28,5.253709,0.000671,116.8551,0.000000,0.000000,0.000000,0.295983,0.028286,1.505641,1.482434,0.00050000
1,29,5.235468,0.000667,112.6614,0.000000,0.000000,0.000000,0.289063,0.034550,1.500831,1.481644,0.00050000
1,30,5.210527,0.000657,114.8652,0.000000,0.000000,0.000000,0.328715,0.036113,1.497117,1.469387,0.00050000
1,31,5.123474,0.000642,114.3738,0.000000,0.000000,0.000000,0.300145,0.019634,1.489714,1.459270,0.00050000
1,32,6.024096,0.000921,113.5822,0.000000,0.000000,0.000000,0.328170,0.018573,1.486894,1.476492,0.00050000
1,33,5.429864,0.000716,112.5055,0.000000,0.000000,0.000000,0.348524,0.014612,1.517255,1.484251,0.00050000
1,34,5.230537,0.000667,113.6942,0.000000,0.000000,0.000000,0.295153,0.016950,1.506063,1.475694,0.00050000
1,35,5.138798,0.000644,111.6373,0.000000,0.000000,0.000000,0.304477,0.012671,1.492622,1.466943,0.00050000
1,36,5.098139,0.000640,111.4332,0.000000,0.000000,0.000000,0.263756,0.013872,1.487705,1.465018,0.00050000
1,37,5.191965,0.000674,115.5266,0.000000,0.000000,0.000000,0.256157,0.012096,1.486589,1.456385,0.00050000
1,38,5.250958,0.000690,114.8955,0.000000,0.000000,0.000000,0.291273,0.021562,1.483817,1.448141,0.00050000
1,39,5.109668,0.000642,113.3561,0.000000,0.000000,0.000000,0.306811,0.044121,1.480716,1.440135,0.00050000
1,40,5.277400,0.000700,111.1353,0.000000,0.000000,0.000000,0.309050,0.018320,1.479486,1.439113,0.00050000
1,41,5.040936,0.000631,115.3435,0.000000,0.000000,0.000000,0.302560,0.009726,1.474931,1.432081,0.00050000
1,42,4.926131,0.000603,112.6685,0.000000,0.000000,0.000000,0.262438,0.013778,1.472156,1.424777,0.00050000
1,43,4.976432,0.000617,111.6215,0.000000,0.000000,0.000000,0.275327,0.012492,1.470433,1.427040,0.00050000
1,44,4.948960,0.000619,113.1682,0.000000,0.000000,0.000000,0.223500,0.014934,1.466863,1.422487,0.00050000
1,45,4.862982,0.000599,113.1174,0.000000,0.000000,0.000000,0.197944,0.014738,1.463122,1.415210,0.00050000
1,46,5.057950,0.000654,115.2906,0.000000,0.000000,0.000000,0.252793,0.012529,1.460549,1.412751,0.00050000
1,47,5.034504,0.000648,111.3910,0.000000,0.000000,0.000000,0.256336,0.019288,1.456895,1.407242,0.00050000
1,48,5.935371,0.000907,104.1264,0.000000,0.000000,0.000000,0.473013,0.008728,1.455774,1.394272,0.00050000
1,49,4.976336,0.000630,109.9096,0.000000,0.000000,0.000000,0.326029,0.018262,1.451305,1.376961,0.00050000
1,50,5.205558,0.000684,117.3822,0.000000,0.000000,0.000000,0.427616,0.034945,1.451860,1.377845,0.00050000
1,51,5.083364,0.000670,112.0025,0.000000,0.000000,0.000000,0.305028,0.015170,1.449968,1.372221,0.00050000
1,52,4.956391,0.000638,112.4937,0.000000,0.000000,0.000000,0.248565,0.033857,1.446623,1.368942,0.00050000
1,53,5.014700,0.000662,114.1913,0.000000,0.000000,0.000000,0.244753,0.011803,1.444349,1.367400,0.00050000
1,54,4.911796,0.000635,113.0958,0.000000,0.000000,0.000000,0.237506,0.008355,1.440181,1.357627,0.00050000
1,55,5.094795,0.000688,117.4468,0.000000,0.000000,0.000000,0.258602,0.009665,1.442089,1.362191,0.00050000
1,56,4.864812,0.000620,117.3392,0.000000,0.000000,0.000000,0.235828,0.011674,1.440381,1.356966,0.00050000
1,57,5.025615,0.000636,98.1340,0.000000,0.000000,0.000000,0.471349,0.013202,1.436732,1.351770,0.00050000
1,58,4.817376,0.000602,114.9635,0.000000,0.000000,0.000000,0.280794,0.015364,1.433594,1.348738,0.00050000
1,59,4.850026,0.000602,123.0037,0.000000,0.000000,0.000000,0.346222,0.017526,1.433159,1.347722,0.00050000
1,60,4.831335,0.000618,121.4287,0.000000,0.000000,0.000000,0.232188,0.015306,1.431018,1.338333,0.00050000
1,61,5.087856,0.000688,117.6854,0.000000,0.000000,0.000000,0.317885,0.013451,1.432604,1.333192,0.00050000
1,62,4.908102,0.000643,121.0901,0.000000,0.000000,0.000000,0.260181,0.015510,1.433056,1.320701,0.00050000
1,63,5.517386,0.000807,118.1262,0.000000,0.000000,0.000000,0.397696,0.009977,1.435721,1.345614,0.00050000
1,64,5.713346,0.000887,113.4123,0.000000,0.000000,0.000000,0.301888,0.017959,1.431313,1.341258,0.00050000
1,65,5.267076,0.000754,112.8689,0.000000,0.000000,0.000000,0.274199,0.008703,1.429605,1.333002,0.00050000
1,66,5.056331,0.000689,112.2505,0.000000,0.000000,0.000000,0.266151,0.016564,1.425927,1.328149,0.00050000
1,67,5.018423,0.000680,113.8919,0.000000,0.000000,0.000000,0.259282,0.013883,1.425511,1.323453,0.00050000
1,68,4.918799,0.000650,116.2806,0.000000,0.000000,0.000000,0.243626,0.008225,1.429636,1.323657,0.00050000
1,69,5.000542,0.000683,113.6719,0.000000,0.000000,0.000000,0.222355,0.010309,1.424470,1.319022,0.00050000
1,70,4.874386,0.000642,112.5105,0.000000,0.000000,0.000000,0.251567,0.009176,1.421965,1.310044,0.00050000
1,71,4.979749,0.000665,114.6149,0.000000,0.000000,0.000000,0.315003,0.006547,1.417915,1.315371,0.00050000
1,72,4.882696,0.000652,108.8696,0.000000,0.000000,0.000000,0.230049,0.007473,1.413103,1.305760,0.00050000
1,73,4.926288,0.000670,111.4593,0.000000,0.000000,0.000000,0.215051,0.008610,1.409355,1.303146,0.00050000
1,74,4.930439,0.000669,116.6110,0.000000,0.000000,0.000000,0.233532,0.013486,1.406316,1.302017,0.00050000
1,75,4.794531,0.000639,113.7387,0.000000,0.000000,0.000000,0.180418,0.007502,1.402423,1.294398,0.00050000
1,76,4.799113,0.000639,110.7426,0.000000,0.000000,0.000000,0.201936,0.009811,1.398975,1.289659,0.00050000
1,77,4.767282,0.000630,112.4649,0.000000,0.000000,0.000000,0.205514,0.007673,1.396319,1.287725,0.00050000
1,78,4.718762,0.000624,111.4312,0.000000,0.000000,0.000000,0.167459,0.010448,1.392722,1.280378,0.00050000
1,79,5.141409,0.000735,118.1416,0.000000,0.000000,0.000000,0.276517,0.012864,1.390565,1.300567,0.00050000
1,80,4.867172,0.000643,119.6722,0.000000,0.000000,0.000000,0.247653,0.007384,1.415828,1.307946,0.00050000
1,81,4.696072,0.000598,121.2790,0.000000,0.000000,0.000000,0.237839,0.011747,1.399444,1.296486,0.00050000
1,82,4.840356,0.000640,113.1977,0.000000,0.000000,0.000000,0.278721,0.006948,1.394843,1.294762,0.00050000
1,83,4.898499,0.000663,114.9505,0.000000,0.000000,0.000000,0.246807,0.012426,1.391495,1.298802,0.00050000
1,84,4.702342,0.000587,121.2664,0.000000,0.000000,0.000000,0.362275,0.012060,1.384554,1.290701,0.00050000
1,85,4.639856,0.000589,112.2743,0.000000,0.000000,0.000000,0.257505,0.010881,1.379116,1.278195,0.00050000
1,86,4.599961,0.000582,122.1432,0.000000,0.000000,0.000000,0.226396,0.022523,1.375577,1.274610,0.00050000
1,87,4.766730,0.000623,132.8095,0.000000,0.000000,0.000000,0.320873,0.008288,1.372252,1.277441,0.00050000
1,88,4.570747,0.000582,128.2657,0.000000,0.000000,0.000000,0.206981,0.012411,1.369257,1.267734,0.00050000
1,89,4.595792,0.000592,128.0928,0.000000,0.000000,0.000000,0.202090,0.008006,1.366641,1.266335,0.00050000
1,90,4.718239,0.000581,116.4782,0.000000,0.000000,0.000000,0.526678,0.009504,1.364282,1.264236,0.00050000
1,91,4.532420,0.000538,111.7888,0.000000,0.000000,0.000000,0.451825,0.007345,1.360815,1.256253,0.00050000
1,92,4.561250,0.000552,99.2858,0.000000,0.000000,0.000000,0.430591,0.007731,1.357123,1.252373,0.00050000
1,93,4.733861,0.000625,118.7931,0.000000,0.000000,0.000000,0.323412,0.009399,1.353626,1.252263,0.00050000
1,94,5.231484,0.000763,119.5686,0.000000,0.000000,0.000000,0.411059,0.025274,1.354815,1.266361,0.00050000
1,95,4.799238,0.000646,112.1396,0.000000,0.000000,0.000000,0.282939,0.010983,1.353380,1.273790,0.00050000
1,96,4.828156,0.000664,114.0105,0.000000,0.000000,0.000000,0.235825,0.016534,1.352407,1.267695,0.00050000
1,97,4.648648,0.000616,110.3943,0.000000,0.000000,0.000000,0.203143,0.009203,1.349355,1.262905,0.00050000
1,98,4.601989,0.000607,112.5800,0.000000,0.000000,0.000000,0.179749,0.010436,1.345322,1.256845,0.00050000
1,99,4.520724,0.000585,116.5543,0.000000,0.000000,0.000000,0.167074,0.008311,1.344501,1.253986,0.00050000
1,100,4.485827,0.000573,111.1759,0.000000,0.000000,0.000000,0.193558,0.007235,1.340564,1.248907,0.00050000
1,101,4.584300,0.000604,111.7241,0.000000,0.000000,0.000000,0.204068,0.006013,1.338183,1.245674,0.00050000
1,102,5.137969,0.000772,114.9392,0.000000,0.000000,0.000000,0.248750,0.007265,1.336541,1.253761,0.00050000
1,103,4.720795,0.000649,113.5580,0.000000,0.000000,0.000000,0.201311,0.005439,1.335656,1.245414,0.00050000
1,104,4.602166,0.000613,113.2257,0.000000,0.000000,0.000000,0.192244,0.006864,1.332553,1.247433,0.00050000
1,105,4.535081,0.000597,111.1045,0.000000,0.000000,0.000000,0.183121,0.009036,1.328819,1.239250,0.00050000
1,106,4.407385,0.000565,113.4929,0.000000,0.000000,0.000000,0.138003,0.014431,1.327390,1.233254,0.00050000
1,107,4.442838,0.000567,113.6568,0.000000,0.000000,0.000000,0.200463,0.015815,1.325312,1.231106,0.00050000
1,108,4.415800,0.000567,113.0543,0.000000,0.000000,0.000000,0.151400,0.017981,1.323098,1.229052,0.00050000
1,109,4.476936,0.000585,111.8872,0.000000,0.000000,0.000000,0.186608,0.008336,1.321219,1.223676,0.00050000
1,110,5.546616,0.000907,111.4011,0.000000,0.000000,0.000000,0.250679,0.008022,1.318049,1.255908,0.00050000
1,111,5.047906,0.000735,102.6700,0.000000,0.000000,0.000000,0.353039,0.006666,1.316726,1.247551,0.00050000
1,112,4.477727,0.000574,104.8992,0.000000,0.000000,0.000000,0.251952,0.006435,1.314085,1.233023,0.00050000
1,113,4.330147,0.000538,110.0155,0.000000,0.000000,0.000000,0.203744,0.011775,1.309416,1.224379,0.00050000
1,114,4.606639,0.000599,119.2630,0.000000,0.000000,0.000000,0.361290,0.016514,1.310749,1.228353,0.00050000
1,115,4.320630,0.000529,119.7781,0.000000,0.000000,0.000000,0.258453,0.006911,1.306234,1.223575,0.00050000
1,116,4.511093,0.000580,119.5780,0.000000,0.000000,0.000000,0.319825,0.009187,1.305699,1.221022,0.00050000
1,117,4.637280,0.000590,96.1948,0.000000,0.000000,0.000000,0.526146,0.007645,1.301177,1.219034,0.00050000
1,118,4.368043,0.000538,115.7941,0.000000,0.000000,0.000000,0.326703,0.011412,1.299789,1.210588,0.00050000
1,119,4.320317,0.000514,91.6971,0.000000,0.000000,0.000000,0.404345,0.008032,1.295054,1.206148,0.00050000
1,120,4.247198,0.000505,120.4301,0.000000,0.000000,0.000000,0.318390,0.015993,1.295528,1.201066,0.00050000
1,121,4.219991,0.000510,111.2517,0.000000,0.000000,0.000000,0.240866,0.022347,1.292586,1.197095,0.00050000
1,122,4.112162,0.000485,115.2274,0.000000,0.000000,0.000000,0.202049,0.017002,1.288446,1.191852,0.00050000
1,123,4.122890,0.000493,111.2590,0.000000,0.000000,0.000000,0.195969,0.005887,1.287278,1.189613,0.00050000
1,124,4.140605,0.000491,122.6195,0.000000,0.000000,0.000000,0.246770,0.007887,1.285637,1.189205,0.00050000
1,125,4.974757,0.000722,104.7041,0.000000,0.000000,0.000000,0.441603,0.009793,1.285200,1.201002,0.00050000
1,126,7.489755,0.001520,101.7066,0.000000,0.000000,0.000000,0.408628,0.007660,1.289977,1.224753,0.00050000
1,127,4.756473,0.000692,115.7966,0.000000,0.000000,0.000000,0.225174,0.008011,1.284151,1.186572,0.00050000
1,128,4.570129,0.000629,110.4789,0.000000,0.000000,0.000000,0.272811,0.007411,1.281494,1.177349,0.00050000
1,129,4.410596,0.000589,120.1835,0.000000,0.000000,0.000000,0.215939,0.007557,1.279155,1.171124,0.00050000
1,130,4.237546,0.000526,110.6321,0.000000,0.000000,0.000000,0.287146,0.009167,1.275577,1.163134,0.00050000
1,131,4.164542,0.000504,105.5097,0.000000,0.000000,0.000000,0.300822,0.008464,1.275056,1.155345,0.00050000
1,132,4.120780,0.000497,123.0864,0.000000,0.000000,0.000000,0.258616,0.007530,1.272583,1.155342,0.00050000
1,133,4.184586,0.000508,133.3105,0.000000,0.000000,0.000000,0.309075,0.010024,1.272961,1.157660,0.00050000
1,134,4.003320,0.000472,121.8380,0.000000,0.000000,0.000000,0.192054,0.006265,1.269038,1.155240,0.00050000
1,135,4.196061,0.000519,120.4074,0.000000,0.000000,0.000000,0.261414,0.011801,1.271343,1.161162,0.00050000
1,136,3.986265,0.000470,126.1540,0.000000,0.000000,0.000000,0.178256,0.017356,1.265510,1.148228,0.00050000
1,137,4.039150,0.000472,106.9017,0.000000,0.000000,0.000000,0.292468,0.011312,1.263004,1.145165,0.00050000
1,138,4.173313,0.000514,127.9527,0.000000,0.000000,0.000000,0.293725,0.009977,1.261869,1.146513,0.00050000
1,139,4.034119,0.000486,116.5802,0.000000,0.000000,0.000000,0.214116,0.014251,1.259321,1.135146,0.00050000
1,140,4.117362,0.000517,110.5402,0.000000,0.000000,0.000000,0.188901,0.008280,1.257058,1.140369,0.00050000
1,141,4.706542,0.000674,116.2297,0.000000,0.000000,0.000000,0.325047,0.013606,1.265122,1.158272,0.00050000
1,142,4.331371,0.000579,110.4018,0.000000,0.000000,0.000000,0.220908,0.007019,1.261298,1.141564,0.00050000
1,143,4.435642,0.000590,111.0517,0.000000,0.000000,0.000000,0.367949,0.007592,1.256756,1.141137,0.00050000
1,144,4.314123,0.000568,114.7193,0.000000,0.000000,0.000000,0.299009,0.004600,1.253657,1.126347,0.00050000
1,145,4.256812,0.000572,105.9229,0.000000,0.000000,0.000000,0.160778,0.009766,1.251520,1.125782,0.00050000
1,146,4.431159,0.000602,122.3641,0.000000,0.000000,0.000000,0.313236,0.007601,1.250038,1.133309,0.00050000
1,147,4.085551,0.000521,119.0120,0.000000,0.000000,0.000000,0.168947,0.009526,1.246227,1.116719,0.00050000
1,148,4.215116,0.000541,122.6545,0.000000,0.000000,0.000000,0.316636,0.007566,1.242418,1.113157,0.00050000
1,149,4.212553,0.000520,103.3164,0.000000,0.000000,0.000000,0.433715,0.009261,1.240970,1.119674,0.00050000
1,150,4.134476,0.000536,112.5702,0.000000,0.000000,0.000000,0.199447,0.011488,1.239447,1.107386,0.00050000
1,151,4.013159,0.000499,127.0576,0.000000,0.000000,0.000000,0.200852,0.006351,1.239071,1.105056,0.00050000
1,152,4.035259,0.000514,118.3627,0.000000,0.000000,0.000000,0.170368,0.010671,1.232752,1.100963,0.00050000
1,153,4.083181,0.000526,120.4726,0.000000,0.000000,0.000000,0.200506,0.007284,1.233173,1.096695,0.00050000
1,154,4.019087,0.000490,103.3570,0.000000,0.000000,0.000000,0.301352,0.008179,1.231852,1.097199,0.00050000
1,155,4.029080,0.000510,112.6651,0.000000,0.000000,0.000000,0.192979,0.012348,1.228727,1.097386,0.00050000
1,156,4.163113,0.000551,104.3026,0.000000,0.000000,0.000000,0.208951,0.007691,1.226507,1.100393,0.00050000
1,157,4.630785,0.000684,108.8947,0.000000,0.000000,0.000000,0.346323,0.006530,1.222486,1.086340,0.00050000
1,158,4.010351,0.000499,109.4885,0.000000,0.000000,0.000000,0.339125,0.008123,1.217861,1.053056,0.00050000
1,159,3.985308,0.000505,120.7195,0.000000,0.000000,0.000000,0.262026,0.009675,1.217399,1.049365,0.00050000
1,160,4.048721,0.000539,115.7291,0.000000,0.000000,0.000000,0.199241,0.005687,1.214655,1.042347,0.00050000
1,161,4.213058,0.000559,115.5766,0.000000,0.000000,0.000000,0.405923,0.015799,1.213943,1.035197,0.00050000
1,162,3.844582,0.000474,111.8389,0.000000,0.000000,0.000000,0.206587,0.019691,1.212169,1.033758,0.00050000
1,163,3.817114,0.000470,119.7357,0.000000,0.000000,0.000000,0.168473,0.010372,1.214208,1.039716,0.00050000
1,164,3.974968,0.000512,120.0399,0.000000,0.000000,0.000000,0.223075,0.007522,1.214380,1.039230,0.00050000
1,165,3.926208,0.000486,103.9773,0.000000,0.000000,0.000000,0.315155,0.010048,1.205248,1.035045,0.00050000
1,166,4.015705,0.000528,120.7118,0.000000,0.000000,0.000000,0.192911,0.007331,1.210462,1.049330,0.00050000
1,167,3.681790,0.000438,124.2348,0.000000,0.000000,0.000000,0.147195,0.008267,1.204638,1.026237,0.00050000
1,168,3.769025,0.000464,113.8629,0.000000,0.000000,0.000000,0.166365,0.010179,1.203901,1.023109,0.00050000
1,169,3.749463,0.000441,105.8427,0.000000,0.000000,0.000000,0.280454,0.008854,1.200488,1.021781,0.00050000
1,170,3.579193,0.000408,123.1883,0.000000,0.000000,0.000000,0.194314,0.006666,1.195882,1.003020,0.00050000
1,171,3.660116,0.000409,102.8806,0.000000,0.000000,0.000000,0.334347,0.020010,1.192346,1.007557,0.00050000
1,172,3.887879,0.000495,111.3582,0.000000,0.000000,0.000000,0.226449,0.018259,1.195129,1.016598,0.00050000
1,173,3.695021,0.000434,121.0163,0.000000,0.000000,0.000000,0.222396,0.008153,1.196955,1.020890,0.00050000
1,174,3.787855,0.000463,109.5338,0.000000,0.000000,0.000000,0.252730,0.005723,1.194562,1.011934,0.00050000
1,175,3.942074,0.000513,98.8682,0.000000,0.000000,0.000000,0.246678,0.008108,1.190068,1.014601,0.00050000
1,176,3.734163,0.000430,107.6450,0.000000,0.000000,0.000000,0.347030,0.007904,1.190094,1.018477,0.00050000
1,177,3.663901,0.000442,103.0525,0.000000,0.000000,0.000000,0.129984,0.009653,1.188505,1.019857,0.00050000
1,178,3.740640,0.000445,111.5153,0.000000,0.000000,0.000000,0.300940,0.010507,1.183422,1.005280,0.00050000
1,179,3.413867,0.000367,111.9714,0.000000,0.000000,0.000000,0.156981,0.009662,1.179778,0.999939,0.00050000
1,180,3.444410,0.000380,109.4821,0.000000,0.000000,0.000000,0.135443,0.019266,1.179287,0.995867,0.00050000
1,181,3.390057,0.000365,107.1715,0.000000,0.000000,0.000000,0.138043,0.021319,1.177096,0.988094,0.00050000
1,182,3.790595,0.000454,124.6250,0.000000,0.000000,0.000000,0.356713,0.007186,1.177389,1.006602,0.00050000
1,183,3.520114,0.000401,106.8229,0.000000,0.000000,0.000000,0.178941,0.006539,1.174435,0.996451,0.00050000
1,184,3.625617,0.000448,108.2145,0.000000,0.000000,0.000000,0.125927,0.004800,1.170928,0.984275,0.00050000
1,185,3.881077,0.000502,109.4835,0.000000,0.000000,0.000000,0.281619,0.008109,1.170997,0.990711,0.00050000
1,186,3.509277,0.000399,110.7002,0.000000,0.000000,0.000000,0.202889,0.010750,1.170927,0.980184,0.00050000
1,187,3.511171,0.000413,114.4004,0.000000,0.000000,0.000000,0.131051,0.008734,1.167283,0.977262,0.00050000
1,188,3.819110,0.000475,126.7500,0.000000,0.000000,0.000000,0.287160,0.004571,1.169632,1.012919,0.00050000
1,189,3.732733,0.000452,122.5957,0.000000,0.000000,0.000000,0.207534,0.009594,1.167782,1.038419,0.00050000
1,190,3.597375,0.000404,111.0882,0.000000,0.000000,0.000000,0.291454,0.008628,1.162318,1.018585,0.00050000
1,191,3.428663,0.000367,109.8511,0.000000,0.000000,0.000000,0.198516,0.009227,1.158611,1.014878,0.00050000
1,192,3.500211,0.000383,120.5742,0.000000,0.000000,0.000000,0.247695,0.005107,1.157513,1.016173,0.00050000
1,193,3.634313,0.000442,113.7081,0.000000,0.000000,0.000000,0.156572,0.008086,1.155254,1.010749,0.00050000
1,194,3.497513,0.000399,123.4329,0.000000,0.000000,0.000000,0.157598,0.006804,1.153535,1.009596,0.00050000
1,195,3.533716,0.000423,119.3853,0.000000,0.000000,0.000000,0.105216,0.005913,1.149861,1.002070,0.00050000
1,196,3.616427,0.000432,110.8226,0.000000,0.000000,0.000000,0.200405,0.012724,1.149014,1.006886,0.00050000
1,197,3.474775,0.000378,121.2280,0.000000,0.000000,0.000000,0.276267,0.010081,1.147104,0.998953,0.00050000
1,198,3.402654,0.000374,114.8789,0.000000,0.000000,0.000000,0.182194,0.006225,1.144217,0.992381,0.00050000
1,199,3.409904,0.000383,112.0954,0.000000,0.000000,0.000000,0.145283,0.010531,1.143845,0.988209,0.00050000
1,200,3.286805,0.000351,104.2970,0.000000,0.000000,0.000000,0.109411,0.007806,1.139546,0.987480,0.00050000
1,201,3.323837,0.000353,117.6882,0.000000,0.000000,0.000000,0.166760,0.005707,1.141532,0.988272,0.00050000
1,202,3.323874,0.000359,111.2331,0.000000,0.000000,0.000000,0.152639,0.005683,1.135613,0.982383,0.00050000
1,203,3.496730,0.000411,108.4054,0.000000,0.000000,0.000000,0.151846,0.006367,1.137186,0.992344,0.00050000
1,204,3.560606,0.000431,106.6110,0.000000,0.000000,0.000000,0.209822,0.005802,1.137071,0.965425,0.00050000
1,205,3.474059,0.000396,116.6763,0.000000,0.000000,0.000000,0.289486,0.007198,1.136003,0.948690,0.00050000
1,206,3.245799,0.000349,117.4529,0.000000,0.000000,0.000000,0.149005,0.008932,1.130212,0.941254,0.00050000
1,207,3.282530,0.000358,106.2346,0.000000,0.000000,0.000000,0.168470,0.011150,1.130204,0.939182,0.00050000
1,208,3.349201,0.000374,120.1636,0.000000,0.000000,0.000000,0.217727,0.005995,1.131211,0.934062,0.00050000
1,209,3.388409,0.000380,103.4302,0.000000,0.000000,0.000000,0.180733,0.006686,1.148671,0.953895,0.00050000
1,210,3.331471,0.000379,111.0510,0.000000,0.000000,0.000000,0.117866,0.004008,1.135585,0.946366,0.00050000
1,211,3.316222,0.000367,109.6995,0.000000,0.000000,0.000000,0.132901,0.008943,1.141412,0.953466,0.00050000
1,212,3.292084,0.000349,113.3478,0.000000,0.000000,0.000000,0.217180,0.019138,1.130786,0.948560,0.00050000
1,213,3.194146,0.000328,121.1505,0.000000,0.000000,0.000000,0.189152,0.008304,1.130309,0.937051,0.00050000
1,214,3.168025,0.000321,109.4304,0.000000,0.000000,0.000000,0.197855,0.030441,1.124970,0.922064,0.00050000
1,215,3.315711,0.000349,98.5127,0.000000,0.000000,0.000000,0.333674,0.020123,1.120399,0.924424,0.00050000
1,216,3.404814,0.000386,119.7954,0.000000,0.000000,0.000000,0.286654,0.011097,1.122845,0.923193,0.00050000
1,217,3.182386,0.000333,105.8168,0.000000,0.000000,0.000000,0.211778,0.010283,1.118282,0.908638,0.00050000
1,218,3.361467,0.000373,119.3649,0.000000,0.000000,0.000000,0.300874,0.008328,1.115659,0.920320,0.00050000
1,219,3.436766,0.000409,121.7798,0.000000,0.000000,0.000000,0.186840,0.007882,1.117295,0.940142,0.00050000
1,220,3.717850,0.000467,100.0959,0.000000,0.000000,0.000000,0.289893,0.007600,1.114245,0.991672,0.00050000
1,221,3.858846,0.000521,115.2051,0.000000,0.000000,0.000000,0.267636,0.006055,1.114126,0.974993,0.00050000
1,222,3.318090,0.000363,104.9203,0.000000,0.000000,0.000000,0.226788,0.004221,1.110247,0.954013,0.00050000
1,223,3.472957,0.000412,117.9284,0.000000,0.000000,0.000000,0.216693,0.005178,1.113490,0.957222,0.00050000
1,224,3.742079,0.000508,111.9966,0.000000,0.000000,0.000000,0.185161,0.008969,1.108341,0.944882,0.00050000
1,225,3.361126,0.000394,112.2641,0.000000,0.000000,0.000000,0.159417,0.005799,1.103995,0.938359,0.00050000
1,226,3.386086,0.000382,112.8347,0.000000,0.000000,0.000000,0.279111,0.013479,1.102867,0.938111,0.00050000
1,227,3.297842,0.000364,120.7771,0.000000,0.000000,0.000000,0.221053,0.008314,1.104261,0.938932,0.00050000
1,228,3.197260,0.000338,121.8679,0.000000,0.000000,0.000000,0.217174,0.006474,1.099181,0.925787,0.00050000
1,229,3.283013,0.000370,123.1244,0.000000,0.000000,0.000000,0.196535,0.006169,1.096535,0.924620,0.00050000
1,230,3.316638,0.000357,101.7217,0.000000,0.000000,0.000000,0.314601,0.006574,1.096065,0.939573,0.00050000
1,231,3.339032,0.000384,102.1926,0.000000,0.000000,0.000000,0.202145,0.008587,1.097568,0.931391,0.00050000
